Number,Name,Address,Latitude,Longitude,Banking,Bonus,Status,Contract Name,Bike Stands,Available Bike Stands,Available Bikes,Last Update Date,Last Update - Time
13,Pza Alfonso Magnanimoconcallelanave,Alfonso el Magnánimo - Nave,39.4720301,-0.370965084,False,False,Open,Valence,24,0,24,12-11-2025,14:48:07
13,Gelle Fra,GELLE FRA - Bd Franklin Delano Roosevelt 33,49.60951,6.128503,False,False,Open,Luxembourg,25,17,6,12-11-2025,14:56:44
13,A Vienuolio,Gedimino pr.,54.68785091,25.27663297,False,False,Closed,Vilnius,18,0,0,12-11-2025,14:55:56
14,Atilano Rodriguez,Atilano Rodriguez (aprox Paseo Pereda y San Fernando),43.45838389,-3.810468391,True,False,Open,Santander,30,30,0,19-12-2023,11:48:20
14,Balzac  Boulevard De L' Europe,BOULEVARD DE L' EUROPE,49.42582345,1.087912811,True,False,Open,Rouen,14,0,0,10-01-2023,15:39:58
14,Schumann,Av Robert Schuman angle Rue de Stalingrad,47.75243,7.342944,False,False,Closed,Mulhouse,18,18,0,26-03-2025,16:10:13
14,Gare Cinema,Passage Alphonse Fiquet,49.89028093,2.307375584,False,False,Open,Amiens,30,21,9,26-06-2025,19:06:56
14,Baron Carcer,Huesca - BarOn de CArcer,39.46893509,-0.379815109,False,False,Open,Valence,20,5,14,12-11-2025,14:51:27
14,Knuedler,KNUEDLER - PLACE GUILLAUME,49.610126,6.132084,False,False,Open,Luxembourg,23,15,6,12-11-2025,14:54:13
14,Avenida Sanchez Pizjuan,AVENIDA SANCHEZ PIZJUAN - Facultad de Medicina,37.40696,-5.989076,False,False,Open,Seville,40,15,24,12-11-2025,14:54:36
14,Ff,Zoisova cesta 2,46.046377,14.501256,False,False,Open,Ljubljana,20,6,14,12-11-2025,14:57:19
14,Lukiskiu Aikste,Gedimino pr. – J. Tumo-VaiZganto g. sankryZa,54.68907997,25.26938954,False,False,Closed,Vilnius,21,0,0,12-11-2025,14:56:11
14,Fac De Lettres,Place Godefroy de Bouillon,48.69281808,6.168609788,False,False,Open,Nancy,19,18,1,12-11-2025,14:53:33
14,Porte De Namur ,PORTE DE NAMUR/NAAMSEPOORT - BOULEVARD DE WATERLOO 2,50.838816,4.361557,False,True,Open,Bruxelles-Capitale,42,12,27,12-11-2025,14:56:57
14,Jacobins,Place Jacobins,47.234525,6.033161,False,False,Open,Besancon,10,5,5,12-11-2025,14:48:04
14,Saint Felix,"35, Boulevard Amiral Courbet",47.230334,-1.556133,False,False,Open,Nantes,14,8,6,12-11-2025,14:56:52
14,Perigord,26 RUE DE PERIGORD,43.60742,1.444699,False,False,Open,Toulouse,17,1,15,12-11-2025,14:57:25
15,Gare,RUE JEANNE D'ARC ANGLE RUE DE LA ROCHEFOUCAULD,49.44828519,1.094199564,True,False,Closed,Rouen,15,14,1,03-07-2023,16:31:46
15,Avde Los Castros,Cerca de borna 7,43.465323,-3.825767,True,False,Closed,Santander,15,15,0,17-01-2024,17:57:07
15,Calle Dr Maranon,CALLE DR MARANON - Aprox. C/ San Juan de Ribera,37.407217,-5.985365,False,False,Open,Seville,15,15,0,08-10-2025,15:02:14
15,Grand Rex,Av de Colmar angle Rue Engel Dollfus,47.75243313,7.337387364,False,False,Open,Mulhouse,15,15,0,11-03-2025,12:44:26
15,Lecourbe,"Place De Lattre de Tassigny, 25000 Besancon",47.231188,6.026907,False,False,Open,Besancon,10,5,5,12-11-2025,14:53:38
15,Aristide Briand,Place Aristide Briand,47.21718482,-1.562986793,False,False,Open,Nantes,17,17,0,12-11-2025,14:56:29
15,M Mazvydo Biblioteka,Gedimino pr. – GynEjU g. sankryZa,54.69008355,25.26344367,False,False,Closed,Vilnius,24,0,0,12-11-2025,14:56:12
15,Pont De Jambes,015 - PONT DE JAMBES - BD DE LA MEUSE x AV. DU BOURGEMESTRE JEAN MATERNE,50.457858,4.86697,False,False,Open,Namur,15,8,7,12-11-2025,14:54:52
15,Port Ste Catherine,Angle rue Henri BAZIN et quai Sainte-Catherine,48.695487,6.19067949,False,False,Open,Nancy,16,14,2,12-11-2025,14:53:16
15,Ribera,Ribera - Plaza Ayuntamiento,39.46905609,-0.375728097,False,False,Open,Valence,34,14,20,12-11-2025,14:52:11
15,Theater Plaz,THEATER PLAZ - PLACE DU THEATRE ( FACE N°1 ),49.612782,6.131208,False,False,Open,Luxembourg,20,13,3,12-11-2025,14:54:49
15,Port Stsauveur  Seel,FACE AU 5 PORT SAINT-SAUVEUR,43.596411,1.456584,False,False,Open,Toulouse,20,19,0,12-11-2025,14:55:50
15,Montgomery,Av de Tervuren / Tervurenlaan 171,50.837036,4.406826,False,False,Open,Bruxelles-Capitale,25,15,10,12-11-2025,14:57:37
16,Place Franklin,Rue Engel Dollfus dans le prolongement de la rue de la Filature,47.751456,7.33392,False,False,Closed,Mulhouse,11,11,0,27-03-2025,18:25:09
16,Severo Ochoa,Severo Ochoa,43.45281305,-3.871390683,True,False,Open,Santander,20,20,0,18-12-2023,17:04:43
16,Ile Lacroix,AVENUE JACQUES CHASTELLAIN - PARKING DE LA PATINOIRE,49.43152126,1.102925918,True,False,Closed,Rouen,20,20,0,03-07-2023,16:16:05
16,Joffre,Place du MarEchal Joffre,49.88779293,2.303611089,False,False,Open,Amiens,20,0,0,05-06-2025,13:01:39
16,Louise ,LOUISE/LOUIZA - PLACE LOUISE/LOUIZAPLEIN 53,50.835968,4.355508,False,True,Open,Bruxelles-Capitale,40,13,21,12-11-2025,14:50:13
16,Colon I,"Colón, 60",39.4700601,-0.370524082,False,False,Open,Valence,20,0,20,12-11-2025,14:50:04
16,Calle De Manuel Villalobos,CALLE DE MANUEL VILLALOBOS - Aprox. C/ Sor Francisca Dorotea,37.406927,-5.982622,False,False,Open,Seville,20,13,7,12-11-2025,14:54:28
16,Amelie,- AMELIE - BOULEVARD ROYAL / AVENUE AMELIE,49.613339,6.125794,False,False,Open,Luxembourg,20,14,5,12-11-2025,14:57:20
16,Porte De La Craffe,Angle rue du Haut Bourgeois et place des Bourgets,48.69847245,6.177985537,False,False,Open,Nancy,20,9,11,12-11-2025,14:56:37
16,Fontaine Argent,Avenue Fontaine Argent angle rue Beauregard,47.244981,6.032556,False,False,Open,Besancon,11,5,6,12-11-2025,14:49:11
16,Edouard Normand,"Face au 7, place Edouard Normand",47.21902754,-1.563419484,False,False,Open,Nantes,15,14,1,12-11-2025,14:51:31
16,Place De Wallonie,016 - PLACE DE WALLONIE - PLACE DE LA WALLONIE,50.45602,4.87266,False,False,Open,Namur,15,6,9,12-11-2025,14:55:07
16,Strasbourg  Bayard,32 BD DE STRASBOURG,43.607847,1.446666,False,False,Open,Toulouse,21,16,5,12-11-2025,14:57:19
16,Tauro Kalnas,Pam?nkalnio g. – Tauro g. sankryža,54.68681715,25.27143064,False,False,Closed,Vilnius,12,0,0,12-11-2025,14:56:08
17,Saint Clement,RUE LECUYER ANGLE RUE LETHUILLIER PINEL,49.4257654,1.07630357,True,False,Closed,Rouen,15,15,0,03-07-2023,14:57:21
17,Rucandial,Rucandial,43.45482606,-3.866900669,True,False,Closed,Santander,20,19,0,17-01-2024,16:23:06
17,Comte De Flandre ,Rue Sainte-Marie / Sint-Mariastraat 60,50.855358,4.339465,False,False,Open,Bruxelles-Capitale,24,24,0,13-02-2025,12:43:34
17,Cirque,Mail Albert 1er,49.8887,2.2973,False,False,Open,Amiens,20,20,0,28-06-2025,13:50:59
17,Place De La Reunion,Rue de la Lanterne contre Temple St ETIENNE,47.747038,7.338923,True,False,Closed,Mulhouse,28,22,0,09-04-2025,12:57:32
17,Robert Schuman,ROBERT SCHUMAN - SQUARE SCHUMAN,49.616669,6.126069,False,False,Open,Luxembourg,25,13,6,12-11-2025,14:56:50
17,Jogailos,Pam?nkalnio g. – Jogailos g. sankryža,54.68476062,25.27703073,False,False,Closed,Vilnius,21,21,0,12-11-2025,14:55:56
17,Gare De Jambes,017 - GARE DE JAMBES - RUE DE LA GARE FLEURIE,50.455072,4.8755827,False,False,Open,Namur,15,5,10,12-11-2025,14:54:54
17,Chamars,Avenue de la Gare d'Eau face commissariat,47.232903,6.020116,False,False,Open,Besancon,14,12,2,12-11-2025,14:56:44
17,Sainte Elisabeth,"4, place Sainte Elisabeth",47.21921395,-1.561570148,False,False,Open,Nantes,14,8,6,12-11-2025,14:48:03
17,Strasbourg  Austerlitz,7 BD DE STRASBOURG,43.606499,1.44769,True,False,Open,Toulouse,23,12,10,12-11-2025,14:51:34
17,Conservatoire  Manufacture,27 rue Baron Louis - Angle quai Claude le Lorrain,48.69571769,6.171338387,False,False,Open,Nancy,15,2,13,12-11-2025,14:54:31
17,Estacion Renfe I,Xátiva - BailEn (Estación del Norte),39.46743608,-0.377350101,False,False,Open,Valence,30,15,15,12-11-2025,14:56:17
17,Calle De Madreselva,CALLE DE MADRESELVA - Aprox. Ronda de Pio XII,37.40715156,-5.978840173,False,False,Open,Seville,20,17,1,12-11-2025,14:56:18
18,Docks,bd ferdinands de lesseps angle rue amedee dormoy,49.44541856,1.063998155,True,False,Closed,Rouen,26,26,0,03-07-2023,15:44:11
18,Clemenceau,14 AVENUE AUGUSTE WICKY,47.744426,7.340096,False,False,Closed,Mulhouse,11,11,0,02-04-2025,12:31:59
18,Colon Ii,Colón 20-22,39.46815909,-0.373220089,False,False,Open,Valence,24,0,24,12-11-2025,14:47:58
18,Chamars Esplanade,Place Saint Jacques (en face de l'hopital),47.23526,6.021363,True,False,Open,Besancon,20,15,5,12-11-2025,14:48:04
18,Avenida Eduardo Dato,AVENIDA EDUARDO DATO - Aprox. C/ MarquEs del Nervión,37.38207546,-5.968121121,False,False,Open,Seville,20,15,5,12-11-2025,14:55:52
18,Campus Lampertsbierg,CAMPUS LAMPERTSBIERG - RUE DE LA FAIENCERIE ( DEVANT N° 151 ),49.6219,6.1118,False,False,Open,Luxembourg,19,8,11,12-11-2025,14:56:42
18,Strasbourg  Jaurès,4 BD DE STRASBOURG,43.606346,1.44813,False,False,Open,Toulouse,24,9,11,12-11-2025,14:57:33
18,Cpas,018 - CPAS - RUE DE DAVE,50.451892,4.868837,False,False,Open,Namur,10,5,5,12-11-2025,14:55:12
18,Gutenberg,GUTENBERG - Square Gutenberg (face n° 5) / Gutenbergsquare (tegenover n° 5),50.84771,4.377552,False,False,Open,Bruxelles-Capitale,25,4,19,12-11-2025,14:57:31
18,Radvil? R?mai,Vilniaus g. – Islandijos g. sankryža,54.68300406,25.28001237,False,False,Closed,Vilnius,21,0,0,12-11-2025,14:56:08
18,Gare Saint Leon,Angle rue Saint-LEon - Esplanade Saint-LEon,48.68956011,6.172515452,False,False,Open,Nancy,20,19,1,12-11-2025,14:55:32
18,Viarme,"23, place Viarme",47.22142934,-1.563308367,False,False,Open,Nantes,14,7,7,12-11-2025,14:57:14
19,Jardin Des Plantes,Avenue des Martyrs de la REsistance angle rue de la mare au parc,49.4217492,1.079707618,True,False,Closed,Rouen,15,15,0,03-07-2023,14:55:38
19,Les Trois Rois,Rue Jacques Preiss angle rue des Rabbins,47.74409332,7.333486551,False,False,Open,Mulhouse,14,0,0,06-02-2025,18:43:17
19,Parlamento,PARLAMENTO - Aprox. C/ Don Fadrique,37.40332754,-5.989037206,False,False,Open,Seville,20,18,2,12-11-2025,14:49:03
19,Saint Similien,"1, place Saint Similien",47.21985447,-1.55892089,False,False,Open,Nantes,15,15,0,12-11-2025,14:55:46
19,Philharmonie,PHILHARMONIE - AVENUE JF KENNEDY / PLACE DE L'EUROPE,49.619345,6.143907,False,False,Open,Luxembourg,25,12,11,12-11-2025,14:56:11
19,Carnot  Peri,1 RUE DES 7 TROUBADOURS,43.605571,1.449297,False,False,Open,Toulouse,24,21,3,12-11-2025,14:57:02
19,Place Morichar ,PLACE MORICHAR / MORICHARPLEIN - Rue des Etudiants / Studentenstraat 32 - 34,50.828046,4.347596,False,True,Open,Bruxelles-Capitale,20,12,5,12-11-2025,14:56:12
19,Revolution,Place de la REvolution rue Luc Breton,47.239533,6.023395,False,False,Open,Besancon,15,8,7,12-11-2025,14:56:34
19,Juanllorens,Juan Llorens - Quart,39.4743371,-0.391681148,False,False,Open,Valence,15,14,1,12-11-2025,14:48:05
19,Commanderie  Chalnot,Angle rue Pierre CHALNOT et rue de la Commanderie,48.68691972,6.172347892,False,False,Open,Nancy,18,9,9,12-11-2025,14:51:37
19,S N?ries Gimnazija,Vokie?i? g. – Dominikon? g. sankryža,54.68094054,25.28207902,False,False,Closed,Vilnius,21,21,0,12-11-2025,14:55:37
20,Branly,Bd Maignan Larivière,49.89001551,2.291227264,False,False,Open,Amiens,20,10,0,11-06-2025,12:34:42
20,Auberge De Jeunesse,ROUTE DE DARNETAL,49.44145223,1.120087273,True,False,Open,Rouen,15,14,0,01-07-2023,00:01:52
20,Filature,Allee Nathan Katz Parvis de la Filature,47.75353392,7.348462912,False,False,Open,Mulhouse,12,0,0,19-02-2025,12:51:34
20,Trak?,Pylimo g.,54.6791769,25.27784234,False,False,Open,Vilnius,1,1,0,20-06-2025,13:38:24
20,Palais Royal ,PALAIS ROYAL/KONINGSSTRAAT PALEIS - RUE ROYALE (DEVANT N°14)/KONINKLIJKESTRAAT (N°14),50.843613,4.360628,False,True,Open,Bruxelles-Capitale,20,8,12,12-11-2025,14:48:50
20,Tristan Bernard,Avenue Fontaine Argent angle Bld Diderot,47.247808,6.03642,False,False,Open,Besancon,12,5,7,12-11-2025,14:48:40
20,Place Des Vosges,Angle avenue du GEnEral Leclerc et rue du MarEchal De Lattre de Tassigny,48.684781,6.187631,False,False,Open,Nancy,15,3,12,12-11-2025,14:53:11
20,Fernandoelcatolicocallequart,Quart - Fernando el Católico,39.47500211,-0.387938137,False,False,Open,Valence,16,16,0,12-11-2025,14:51:12
20,Bouffay,"7, allEe du Port Maillard - Cours Franklin Roosevelt",47.214301,-1.552782,False,False,Open,Nantes,15,13,2,12-11-2025,14:57:00
20,Calle San Juan De Ribera,CALLE SAN JUAN DE RIBERA - Aprox. C/ Fray Isidoro de Sevilla,37.40486954,-5.986537198,False,False,Open,Seville,15,2,13,12-11-2025,14:57:04
20,Carnot  Trois Journees,69 BD LAZARE CARNOT,43.604677,1.449586,False,False,Open,Toulouse,26,13,11,12-11-2025,14:48:42
20,Coque,COQUE - AVENUE JF KENNEDY / RUE ERASME,49.62297,6.15497,False,False,Open,Luxembourg,20,16,0,12-11-2025,14:55:44
21,Simone De Beauvoir,RUE DE LESSARD ANGLE AVENUE DE GRAMMOND,49.42721402,1.096418417,True,False,Open,Rouen,16,14,0,30-06-2023,19:13:09
21,Fonderie,Rue de la Locomotive angle Rue des Monteurs,47.73966,7.332354,True,False,Closed,Mulhouse,27,19,7,26-03-2025,12:26:55
21,Maison De La Culture,Place LEon Gontier,49.89392166,2.292724729,False,False,Open,Amiens,20,20,0,05-06-2025,17:40:27
21,Hopital Central,45 avenue du MarEchal de Lattre de Tassigny,48.68335021,6.190296608,False,False,Open,Nancy,20,3,17,12-11-2025,14:53:33
21,Calle Manuel Villalobos,CALLE MANUEL VILLALOBOS - Aprox. C/ Madre San Marcelo,37.40547355,-5.981527181,False,False,Open,Seville,20,16,4,12-11-2025,14:53:02
21,Jean Monnet,JEAN MONNET - BOULEVARD KONRAD ADENAUER / RUE ERASME,49.625714,6.148347,False,False,Open,Luxembourg,20,19,1,12-11-2025,14:54:23
21,Carnot  Labeda,63 BD LAZARE CARNOT,43.604079,1.450158,False,False,Open,Toulouse,25,22,2,12-11-2025,14:53:53
21,Casino,021 - CASINO - AVENUE DE LA PLANTE / CASINO,50.456159,4.862225,False,False,Open,Namur,15,5,10,12-11-2025,14:55:00
21,De Brouckere,DE BROUCKERE - PLACE DE BROUCKERE/DE BROUCKEREPLEIN,50.85223,4.35316,False,False,Open,Bruxelles-Capitale,43,26,15,12-11-2025,14:55:35
21,Liberte,Place de la LibertE,47.24746,6.028587,False,False,Open,Besancon,12,6,6,12-11-2025,14:55:21
21,Talensac Sud,"6, rue Talensac",47.22114333,-1.556476339,False,False,Open,Nantes,16,13,3,12-11-2025,14:54:36
21,Vašingtono Aikšt?,J. Tumo-Vaižganto g. – Lukiški? g. sankryža,54.69207484,25.2711658,False,False,Closed,Vilnius,12,0,0,12-11-2025,14:55:42
22,Moquechien,"8, rue Moquechien - 17, allEe des Tanneurs",47.22039213,-1.555531042,False,False,Open,Nantes,20,18,0,08-07-2022,12:29:34
22,St Sauveur,Rue de Zillisheim angle Rue St Sauveur,47.742397,7.331582,False,False,Closed,Mulhouse,11,11,0,31-03-2025,11:42:47
22,Quatre Chenes,Avenue du GEnEral Foy,49.890242,2.282163,False,False,Open,Amiens,20,11,6,04-06-2025,12:01:25
22,Rivotte,20 faubourg Rivotte,47.23219,6.035007,False,False,Open,Besancon,12,8,4,12-11-2025,14:48:17
22,Avenida De Llanes,AVENIDA DE LLANES - Aprox. Avda de Miraflores,37.40512955,-5.974831158,False,False,Open,Seville,20,18,1,12-11-2025,14:49:15
22,Vcup,Up?s g. (šalia VCUP),54.6941691,25.27496123,False,False,Closed,Vilnius,24,0,0,12-11-2025,14:51:10
22,Grognon,022 - GROGNON - ROND-POINT GROGNON / GROGNON,50.461576,4.867857,False,False,Open,Namur,15,5,10,12-11-2025,14:55:14
22,Jacqmain,Bd du Jardin Botanique / Kruidtuinlaan 3,50.85587,4.35585,False,False,Open,Bruxelles-Capitale,23,13,9,12-11-2025,14:49:54
22,Carnot  Roland,24 BD LAZARE CARNOT,43.602914,1.451719,False,False,Open,Toulouse,20,10,8,12-11-2025,14:57:22
22,Hopital St Julien,Angle rue Molitor et rue Foller,48.6858574,6.192901715,False,False,Open,Nancy,16,10,6,12-11-2025,14:51:50
22,Campus Kirchbierg,CAMPUS KIRCHBIERG - BOULEVARD JF KENNEDY / RUE K KALERGI,49.6264,6.1613,False,False,Open,Luxembourg,20,2,14,12-11-2025,14:56:08
23,Hasenrain,Avenue d'Altkirch entrEe hopital,47.736019,7.332088,False,False,Closed,Mulhouse,15,10,5,26-03-2025,12:29:02
23,St Roch,Foch,49.89344253,2.284525283,False,False,Open,Amiens,20,16,0,06-06-2025,13:59:19
23,Buat,"118, rue de Coulmiers",47.22714547,-1.542404741,False,False,Open,Nantes,11,11,0,12-11-2025,14:54:05
23,Carnot  Idrac,6 BD LAZARE CARNOT,43.601372,1.452038,True,False,Open,Toulouse,26,19,7,12-11-2025,14:54:06
23,Reimerwee,REIMERWEE - BOULEVARD K ADENAUER / RUE K KALERGI,49.629448,6.157348,False,False,Open,Luxembourg,18,5,10,12-11-2025,14:57:15
23,Europos Aikste,Konstitucijos pr. (Europos aikStE),54.69546047,25.2786606,False,False,Closed,Vilnius,21,0,0,12-11-2025,14:57:24
23,Maurice Servais,023 - MAURICE SERVAIS - PLACE MAURICE SERVAIS DVT 92,50.46204,4.86499,False,False,Open,Namur,10,3,7,12-11-2025,14:56:13
23,Granviafernandoelcatolico,Fernando el Católico - Erudito Orellana,39.4715961,-0.38626913,False,False,Open,Valence,19,17,2,12-11-2025,14:55:56
23,Agora,AGORA - Place Agora / Agoraplein 120,50.846331,4.355193,False,False,Open,Bruxelles-Capitale,19,6,12,12-11-2025,14:49:24
23,Promenade Des Canaux,Promenade des Canaux,48.69279397,6.196284358,False,False,Open,Nancy,16,13,3,12-11-2025,14:54:58
24,Hangar,AllEe Jean de BEthencourt devant LE HANGAR 108 76100 ROUEN,49.441286,1.07176,True,False,Open,Rouen,40,40,0,12-05-2023,12:30:49
24,Tivoli,Rue de Tivoli angle Bd Wallack,47.74305509,7.347364171,False,False,Open,Mulhouse,13,13,0,04-02-2025,14:01:27
24,Coliseum,Boulevard Faidherbe,49.89413493,2.287054049,False,False,Open,Amiens,15,3,12,01-07-2025,01:19:17
24,Granviaramonycajal,Fernando el Católico - Cuenca,39.46904509,-0.384118122,False,False,Open,Valence,20,15,4,12-11-2025,14:48:06
24,Rogier,Pl. Rogier / Rogierplein 1,50.855268,4.358717,False,False,Open,Bruxelles-Capitale,36,17,19,12-11-2025,14:50:40
24,Versailles,"25, quai de Versailles - Ile de Versailles",47.22451491,-1.553711961,False,False,Open,Nantes,15,12,3,12-11-2025,14:55:14
24,Saintaubain,024 - SAINT-AUBAIN - RUE DU COLLEGE / PLACE SAINT-AUBIN,50.46387,4.861142,False,False,Open,Namur,15,7,8,12-11-2025,14:56:00
24,Granges,2 rue Morand,47.238129,6.026293,False,False,Open,Besancon,12,4,8,12-11-2025,14:56:57
24,Place Saintetienne,14 PL SAINT-ETIENNE,43.600055,1.449273,False,False,Open,Toulouse,22,1,21,12-11-2025,14:57:26
24,Weicker,WEICKER - AVENUE JF KENNEDY / RUE ALPHONSE WEICKER,49.631952,6.17048,False,False,Open,Luxembourg,20,8,9,12-11-2025,14:55:01
24,Calle Leon Xiii,Calle Fray Isidoro de Sevilla - Aprox C/ Alvarez Chanca,37.40403554,-5.984592191,False,False,Open,Seville,15,14,1,12-11-2025,14:53:38
24,Forum Palace,Up?s g. – G. Baravyko g. sankryža,54.69631647,25.26611228,False,False,Closed,Vilnius,12,0,0,12-11-2025,14:56:12
25,La Hotoie,Bd des FEdErEs,49.89686254,2.282867748,False,False,Open,Amiens,20,19,0,27-06-2025,14:07:46
25,Station Mobile,Palais de Justice,49.442788,1.091224,True,False,Closed,Rouen,15,15,0,03-07-2023,10:39:04
25,Palais Des Sports,Rue du Château Zu-Rhein angle Rue de Hirsingue,47.740487,7.320169,False,False,Closed,Mulhouse,11,11,0,27-03-2025,13:43:40
25,Panorama,Saltoniški? g. (PC „Panorama“),54.69850622,25.25819165,False,False,Closed,Vilnius,18,0,0,06-11-2025,13:24:47
25,Bersot,Place de la 7ème Brigade blindEe,47.23886,6.029562,False,False,Open,Besancon,10,4,6,12-11-2025,14:47:44
25,Porte D'Anderlecht ,"PORTE D'ANDERLECHT - BD DE L'ABATTOIR, 43-44",50.845769,4.338961,False,False,Open,Bruxelles-Capitale,25,17,7,12-11-2025,14:53:02
25,Calledelalberic,"Alberique, 18 (Abastos)",39.46769708,-0.388701135,False,False,Open,Valence,23,17,6,12-11-2025,14:50:09
25,Kiem,KIEM - CIRCUIT DE LA FOIRE / RUE ALPHONSE WEICKER,49.634283,6.166633,False,False,Open,Luxembourg,20,17,1,12-11-2025,14:53:27
25,Dalby,"61, boulevard Ernest Dalby",47.223919,-1.530096,True,False,Open,Nantes,18,10,6,12-11-2025,14:56:21
25,Avenida De La Cruz Roja,AVENIDA DE LA CRUZ ROJA - Aprox. C/ Albaida,37.403514,-5.981152,False,False,Open,Seville,16,13,1,12-11-2025,14:57:15
25,Place Commanderie,Place de la Commanderie - Face au n°13,48.68591798,6.167421816,False,False,Open,Nancy,18,8,10,12-11-2025,14:53:42
25,Place Rouaix,1 RUE DES TOURNEURS,43.599525,1.445544,False,False,Open,Toulouse,18,8,10,12-11-2025,14:57:23
26,Saintexupery,Centre sportif Antoine-de-Saint-ExupEry - Rue des Petites Eaux du Robec,49.439524,1.116237,True,False,Open,Rouen,20,0,0,21-03-2023,20:14:27
26,Goerich,Rue Charles Goerich angle Rue Koechlim-Dolfus,47.74325936,7.32393496,False,False,Closed,Mulhouse,13,13,0,27-03-2025,15:27:30
26,Marche Aux Chevaux,Rue du MarchE aux Chevaux,49.89725129,2.289247028,False,False,Open,Amiens,20,5,0,05-06-2025,11:43:24
26,Avenida De Miraflores,AVENIDA DE MIRAFLORES - Aprox. C/ Manuel Ródenas,37.40249454,-5.977678166,False,False,Open,Seville,17,16,0,12-11-2025,14:52:15
26,Guist'Hau Sud,"30, boulevard Gabriel Guist'Hau - Rue Harouys",47.21682796,-1.567004526,False,False,Open,Nantes,15,14,1,12-11-2025,14:52:06
26,Hollerecher Plaz,HOLLERECHER PLAZ - PLACE SAINT PIERRE ET PAUL / RUE BAUDOUIN,49.598613,6.117957,False,False,Open,Luxembourg,25,17,5,12-11-2025,14:55:52
26,Baudricourt Haussonville,Rue des 3 Epis Baudricourt,48.67524849,6.162844844,False,False,Open,Nancy,15,15,0,12-11-2025,14:53:45
26,Arsenal,026 - ARSENAL - BOULEVARD FRERE ORBAN,50.464457,4.85644,False,False,Open,Namur,15,5,5,12-11-2025,14:55:56
26,Dalbade  Paradoux,9 RUE HENRY DE GORSSE,43.597941,1.443002,False,False,Open,Toulouse,22,15,7,12-11-2025,14:55:49
26,Van Lint,VAN LINT - RUE VAN LINT/ VAN LINTSTRAAT 6 - 8,50.839413,4.328914,False,False,Open,Bruxelles-Capitale,23,11,12,12-11-2025,14:50:48
26,Callesanjosedecalasanz,San JosE de Calasanz - Salas Quiroga,39.466303,-0.385955,False,False,Open,Valence,15,15,0,12-11-2025,14:53:40
26,Edukologijos Universitetas,Up?s g. – Student? g. sankryža,54.69558,25.257209,False,False,Closed,Vilnius,18,0,0,12-11-2025,14:56:12
